domain,mode,param,head,class,support,predicted,precision,recall,f1,true_positive,false_positive,false_negative
CR,logit_mean,31,social,0,954,8336,0.05602207293666027,0.48951781970649894,0.10053821313240044,467,7869,487
CR,logit_mean,31,social,1,3077,4476,0.5922698838248436,0.8615534611634709,0.7019727260691117,2651,1825,426
CR,logit_mean,31,social,2,11812,4483,0.9991077403524425,0.379190653572638,0.5497391837987112,4479,4,7333
CR,logit_mean,31,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,logit_mean,31,social,4,0,0,nan,nan,nan,0,0,0
CR,prob_mean,31,task,0,47407,40854,0.9218436383218289,0.7944185457843779,0.8534007092600356,37661,3193,9746
CR,prob_mean,31,task,1,4384,196,0.5969387755102041,0.02668795620437956,0.05109170305676855,117,79,4267
CR,prob_mean,31,task,2,1298,7069,0.1836186164945537,1.0,0.31026652324608583,1298,5771,0
CR,prob_mean,31,task,3,12257,17227,0.5712544261914436,0.802888145549482,0.6675485008818342,9841,7386,2416
CR,prob_mean,31,social,0,954,8289,0.05633972734949934,0.48951781970649894,0.10104944282159473,467,7822,487
CR,prob_mean,31,social,1,3077,4497,0.5899488547920836,0.8622034449138771,0.7005545286506469,2653,1844,424
CR,prob_mean,31,social,2,11812,4509,0.9993346640053227,0.3814764646122587,0.5521720482813552,4506,3,7306
CR,prob_mean,31,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,prob_mean,31,social,4,0,0,nan,nan,nan,0,0,0
CR,label_majority,31,task,0,47407,40636,0.9218180923319225,0.7901575716666315,0.8509251161364333,37459,3177,9948
CR,label_majority,31,task,1,4384,250,0.484,0.02760036496350365,0.05222270176952957,121,129,4263
CR,label_majority,31,task,2,1298,7094,0.18297152523259091,1.0,0.30934223069590083,1298,5796,0
CR,label_majority,31,task,3,12257,17366,0.5676033628930093,0.8041935220690218,0.6654964048205786,9857,7509,2400
CR,label_majority,31,social,0,954,8198,0.05586728470358624,0.480083857442348,0.10008741258741259,458,7740,496
CR,label_majority,31,social,1,3077,4570,0.5838074398249453,0.867078323041924,0.6977899829998694,2668,1902,409
CR,label_majority,31,social,2,11812,4527,0.9958029600176718,0.38164578394852694,0.5518085562151906,4508,19,7304
CR,label_majority,31,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,label_majority,31,social,4,0,0,nan,nan,nan,0,0,0
