domain,mode,param,head,n_frames,accuracy,kappa,n_sequences,n_transitions,true_flips,pred_flips,true_flip_rate,pred_flip_rate,flip_rate_ratio,excess_flips
CC,hmm_prior_val_oracle,mix=1;strength=8;prior=2,task,215692,0.267826344973388,0.09001289426087654,14,215678,148,122,0.0006862081436215099,0.00056565806433665,0.8243243243243243,-26
CC,hmm_prior_val_oracle,mix=1;strength=8;prior=2,social,184616,0.6349720500931664,0.4090743968553651,14,184602,88,96,0.00047670122750566085,0.0005200377027334481,1.0909090909090908,8
CC,hmm_prior_train,mix=1;strength=8;prior=0.25,task,215692,0.6348636018025703,0.3938009819067883,14,215678,148,207,0.0006862081436215099,0.0009597640927679226,1.3986486486486487,59
CC,hmm_prior_train,mix=1;strength=8;prior=0.25,social,184616,0.6175033583221389,0.3479564151242927,14,184602,88,103,0.00047670122750566085,0.0005579571185577621,1.1704545454545454,15
CC,hmm_prior_train,mix=1;strength=8;prior=0.5,task,215692,0.6348636018025703,0.3938009819067883,14,215678,148,207,0.0006862081436215099,0.0009597640927679226,1.3986486486486487,59
CC,hmm_prior_train,mix=1;strength=8;prior=0.5,social,184616,0.6175033583221389,0.3479564151242927,14,184602,88,103,0.00047670122750566085,0.0005579571185577621,1.1704545454545454,15
CC,hmm_prior_train,mix=1;strength=8;prior=1,task,215692,0.6348636018025703,0.3938009819067883,14,215678,148,207,0.0006862081436215099,0.0009597640927679226,1.3986486486486487,59
CC,hmm_prior_train,mix=1;strength=8;prior=1,social,184616,0.6175033583221389,0.3479564151242927,14,184602,88,103,0.00047670122750566085,0.0005579571185577621,1.1704545454545454,15
CC,hmm_prior_train,mix=1;strength=8;prior=1.5,task,215692,0.6348636018025703,0.3938009819067883,14,215678,148,207,0.0006862081436215099,0.0009597640927679226,1.3986486486486487,59
CC,hmm_prior_train,mix=1;strength=8;prior=1.5,social,184616,0.6175033583221389,0.3479564151242927,14,184602,88,103,0.00047670122750566085,0.0005579571185577621,1.1704545454545454,15
CC,hmm_prior_train,mix=1;strength=8;prior=2,task,215692,0.6348636018025703,0.3938009819067883,14,215678,148,207,0.0006862081436215099,0.0009597640927679226,1.3986486486486487,59
CC,hmm_prior_train,mix=1;strength=8;prior=2,social,184616,0.6175033583221389,0.3479564151242927,14,184602,88,103,0.00047670122750566085,0.0005579571185577621,1.1704545454545454,15
CC,baseline,none,mean,400308,0.5836747739410928,0.3223310305886096,28,400280,236,7095,0.0005895872888977715,0.017725092435295294,30.0635593220339,6859
CC,hmm_no_prior,mix=1;strength=8,mean,400308,0.6261834800623546,0.3708786985155405,28,400280,236,310,0.0005895872888977715,0.000774457879484361,1.3135593220338984,74
CC,hmm_prior_sqrt_val_oracle,mix=1;strength=8;prior=0.25,mean,400308,0.6111622917699462,0.3654597441219309,28,400280,236,328,0.0005895872888977715,0.0008194264015189367,1.3898305084745763,92
CC,hmm_prior_sqrt_val_oracle,mix=1;strength=8;prior=0.5,mean,400308,0.5830992073367853,0.3460816145311462,28,400280,236,313,0.0005895872888977715,0.0007819526331567903,1.326271186440678,77
CC,hmm_prior_sqrt_val_oracle,mix=1;strength=8;prior=1,mean,400308,0.5320145545572189,0.3173748735047749,28,400280,236,353,0.0005895872888977715,0.0008818826821225142,1.4957627118644068,117
CC,hmm_prior_sqrt_val_oracle,mix=1;strength=8;prior=1.5,mean,400308,0.4190424800045034,0.23657433792075513,28,400280,236,300,0.0005895872888977715,0.00074947536724293,1.271186440677966,64
CC,hmm_prior_sqrt_val_oracle,mix=1;strength=8;prior=2,mean,400308,0.32831250286472735,0.16943595945778647,28,400280,236,215,0.0005895872888977715,0.0005371240131907664,0.9110169491525424,-21
CC,hmm_prior_train,mix=1;strength=8;prior=0.25,mean,400308,0.6261834800623546,0.3708786985155405,28,400280,236,310,0.0005895872888977715,0.000774457879484361,1.3135593220338984,74
CC,hmm_prior_train,mix=1;strength=8;prior=0.5,mean,400308,0.6261834800623546,0.3708786985155405,28,400280,236,310,0.0005895872888977715,0.000774457879484361,1.3135593220338984,74
CC,hmm_prior_train,mix=1;strength=8;prior=1,mean,400308,0.6261834800623546,0.3708786985155405,28,400280,236,310,0.0005895872888977715,0.000774457879484361,1.3135593220338984,74
CC,hmm_prior_train,mix=1;strength=8;prior=1.5,mean,400308,0.6261834800623546,0.3708786985155405,28,400280,236,310,0.0005895872888977715,0.000774457879484361,1.3135593220338984,74
CC,hmm_prior_train,mix=1;strength=8;prior=2,mean,400308,0.6261834800623546,0.3708786985155405,28,400280,236,310,0.0005895872888977715,0.000774457879484361,1.3135593220338984,74
CC,hmm_prior_uniform,mix=1;strength=8;prior=0.25,mean,400308,0.5854964878560098,0.3477483917458167,28,400280,236,334,0.0005895872888977715,0.0008344159088637953,1.4152542372881356,98
CC,hmm_prior_uniform,mix=1;strength=8;prior=0.5,mean,400308,0.5445785408246538,0.32542011806918547,28,400280,236,355,0.0005895872888977715,0.0008868791845708004,1.5042372881355932,119
CC,hmm_prior_uniform,mix=1;strength=8;prior=1,mean,400308,0.4106182263278738,0.23832996289409258,28,400280,236,404,0.0005895872888977715,0.0010092934945538123,1.7118644067796611,168
CC,hmm_prior_uniform,mix=1;strength=8;prior=1.5,mean,400308,0.22878807204630003,0.09825910990392506,28,400280,236,297,0.0005895872888977715,0.0007419806135705007,1.2584745762711864,61
CC,hmm_prior_uniform,mix=1;strength=8;prior=2,mean,400308,0.1268459952128282,0.026691185701347916,28,400280,236,154,0.0005895872888977715,0.00038473068851803735,0.652542372881356,-82
CC,hmm_prior_val_oracle,mix=1;strength=8;prior=0.25,mean,400308,0.6259688318378478,0.37440936640888606,28,400280,236,304,0.0005895872888977715,0.0007594683721395024,1.2881355932203389,68
CC,hmm_prior_val_oracle,mix=1;strength=8;prior=0.5,mean,400308,0.6126688798491053,0.3610541085081424,28,400280,236,304,0.0005895872888977715,0.0007594683721395024,1.2881355932203389,68
CC,hmm_prior_val_oracle,mix=1;strength=8;prior=1,mean,400308,0.5848243429182636,0.338437823642233,28,400280,236,286,0.0005895872888977715,0.0007144998501049265,1.2118644067796611,50
CC,hmm_prior_val_oracle,mix=1;strength=8;prior=1.5,mean,400308,0.5334443235736909,0.30224367637231553,28,400280,236,285,0.0005895872888977715,0.0007120015988807835,1.2076271186440677,49
CC,hmm_prior_val_oracle,mix=1;strength=8;prior=2,mean,400308,0.4513991975332772,0.24954364555812084,28,400280,236,218,0.0005895872888977715,0.0005446187668631957,0.923728813559322,-18
