both,hmm_uniform_start,mix=0.25;strength=0.5;alpha=1,mean,482949,0.5466547476309335,0.2539750576395683,37,482912,267,5178,0.0005528957656881585,0.010722450467165861,19.39325842696629
both,hmm_uniform_start,mix=0.25;strength=12;alpha=1,mean,482949,0.5590912453120325,0.26099868709984686,37,482912,267,1109,0.0005528957656881585,0.0022964846597309653,4.153558052434457
both,hmm_uniform_start,mix=0.25;strength=1;alpha=1,mean,482949,0.5486539237078891,0.2560686988609816,37,482912,267,4185,0.0005528957656881585,0.008666175203763832,15.674157303370787
both,hmm_uniform_start,mix=0.25;strength=2;alpha=1,mean,482949,0.5529927366253015,0.26102717576628715,37,482912,267,3142,0.0005528957656881585,0.006506361407461401,11.767790262172285
both,hmm_uniform_start,mix=0.25;strength=4;alpha=1,mean,482949,0.5562090938184403,0.26325394498774896,37,482912,267,2271,0.0005528957656881585,0.004702720164336359,8.50561797752809
both,hmm_uniform_start,mix=0.25;strength=8;alpha=1,mean,482949,0.5579927583350082,0.26227947603681395,37,482912,267,1486,0.0005528957656881585,0.003077165197800013,5.5655430711610485
both,hmm_uniform_start,mix=0.5;strength=0.25;alpha=1,mean,482949,0.5464206974726771,0.25365174271634766,37,482912,267,5271,0.0005528957656881585,0.010915032138360613,19.741573033707866
both,hmm_uniform_start,mix=0.5;strength=0.5;alpha=1,mean,482949,0.5487926466379075,0.25649115541757683,37,482912,267,4265,0.0005528957656881585,0.00883183685640448,15.97378277153558
both,hmm_uniform_start,mix=0.5;strength=12;alpha=1,mean,482949,0.5712383192931241,0.27600655542050734,37,482912,267,647,0.0005528957656881585,0.0013397886157312305,2.4232209737827715
both,hmm_uniform_start,mix=0.5;strength=1;alpha=1,mean,482949,0.5531722108410366,0.2616279281426671,37,482912,267,3252,0.0005528957656881585,0.00673414617984229,12.179775280898877
both,hmm_uniform_start,mix=0.5;strength=2;alpha=1,mean,482949,0.5562467678544412,0.26367176628542277,37,482912,267,2360,0.0005528957656881585,0.004887018752899079,8.838951310861423
both,hmm_uniform_start,mix=0.5;strength=4;alpha=1,mean,482949,0.5566308914814088,0.260429948046368,37,482912,267,1546,0.0005528957656881585,0.003201411437280498,5.790262172284645
both,hmm_uniform_start,mix=0.5;strength=8;alpha=1,mean,482949,0.5624880608310667,0.264846469686167,37,482912,267,927,0.0005528957656881585,0.001919604399973494,3.4719101123595504
both,hmm_uniform_start,mix=0.75;strength=0.25;alpha=1,mean,482949,0.547905876653002,0.2552945796563504,37,482912,267,4601,0.0005528957656881585,0.009527615797495196,17.232209737827716
both,hmm_uniform_start,mix=0.75;strength=0.5;alpha=1,mean,482949,0.5506696647962497,0.2582497875055853,37,482912,267,3599,0.0005528957656881585,0.007452703598171096,13.47940074906367
both,hmm_uniform_start,mix=0.75;strength=12;alpha=1,mean,482949,0.5727399692116719,0.27590241683046407,37,482912,267,418,0.0005528957656881585,0.0008655821350473793,1.5655430711610487
both,hmm_uniform_start,mix=0.75;strength=1;alpha=1,mean,482949,0.5555654131237078,0.26408571116973506,37,482912,267,2621,0.0005528957656881585,0.005427489894639189,9.816479400749063
both,hmm_uniform_start,mix=0.75;strength=2;alpha=1,mean,482949,0.5574055520696874,0.2630681333195617,37,482912,267,1824,0.0005528957656881585,0.003777085680206746,6.831460674157303
both,hmm_uniform_start,mix=0.75;strength=4;alpha=1,mean,482949,0.5579730450451817,0.2602321436779269,37,482912,267,1119,0.0005528957656881585,0.002317192366311046,4.191011235955056
both,hmm_uniform_start,mix=0.75;strength=8;alpha=1,mean,482949,0.5720205778998332,0.27792710255653386,37,482912,267,623,0.0005528957656881585,0.0012900901199390366,2.3333333333333335
both,hmm_uniform_start,mix=1;strength=0.25;alpha=1,mean,482949,0.5542790388050336,0.26300762476556283,37,482912,267,2923,0.0005528957656881585,0.00605286263335763,10.94756554307116
both,hmm_uniform_start,mix=1;strength=0.5;alpha=1,mean,482949,0.5553204974855861,0.261655229745926,37,482912,267,2101,0.0005528957656881585,0.004350689152474985,7.868913857677903
both,hmm_uniform_start,mix=1;strength=12;alpha=1,mean,482949,0.5920705215590127,0.29802639657835994,37,482912,267,123,0.0005528957656881585,0.0002547047909349944,0.4606741573033708
both,hmm_uniform_start,mix=1;strength=1;alpha=1,mean,482949,0.5576607119926975,0.2614348601483215,37,482912,267,1340,0.0005528957656881585,0.002774832681730833,5.0187265917602994
both,hmm_uniform_start,mix=1;strength=2;alpha=1,mean,482949,0.5648547202389727,0.268238220981625,37,482912,267,765,0.0005528957656881585,0.0015841395533761845,2.865168539325843
both,hmm_uniform_start,mix=1;strength=4;alpha=1,mean,482949,0.57255816163996,0.2764161983567447,37,482912,267,400,0.0005528957656881585,0.0008283082632032338,1.4981273408239701
both,hmm_uniform_start,mix=1;strength=8;alpha=1,mean,482949,0.5845030175397664,0.28908005051149027,37,482912,267,191,0.0005528957656881585,0.0003955171956795441,0.7153558052434457
