domain,mode,param,head,n_frames,accuracy,kappa,n_sequences,n_transitions,true_flips,pred_flips,true_flip_rate,pred_flip_rate,flip_rate_ratio,excess_flips
CC,hmm_uniform_start,mix=0.5;strength=0.25;alpha=1,task,215692,0.5912458505646941,0.3435575610632111,14,215678,148,2041,0.0006862081436215099,0.009463181223861496,13.79054054054054,1893
CC,hmm_uniform_start,mix=0.5;strength=0.25;alpha=1,social,184616,0.5779184902716991,0.30207550173404624,14,184602,88,1540,0.00047670122750566085,0.008342271481349065,17.5,1452
CC,hmm_uniform_start,mix=0.5;strength=0.5;alpha=1,task,215692,0.5911299445505629,0.3429782116070937,14,215678,148,1774,0.0006862081436215099,0.008225224640436206,11.986486486486486,1626
CC,hmm_uniform_start,mix=0.5;strength=0.5;alpha=1,social,184616,0.5781947393508688,0.30187176127343446,14,184602,88,1275,0.00047670122750566085,0.006906750739428608,14.488636363636363,1187
CC,hmm_uniform_start,mix=0.5;strength=1;alpha=1,task,215692,0.5939070526491479,0.3466473029605774,14,215678,148,1453,0.0006862081436215099,0.006736894815419283,9.817567567567568,1305
CC,hmm_uniform_start,mix=0.5;strength=1;alpha=1,social,184616,0.5794568184772717,0.3024763785741765,14,184602,88,1000,0.00047670122750566085,0.005417059403473419,11.363636363636363,912
CC,hmm_uniform_start,mix=0.5;strength=2;alpha=1,task,215692,0.5957290951912912,0.3484110624909256,14,215678,148,1125,0.0006862081436215099,0.0052161091998256665,7.601351351351352,977
CC,hmm_uniform_start,mix=0.5;strength=2;alpha=1,social,184616,0.5788068206439312,0.30021529783716316,14,184602,88,742,0.00047670122750566085,0.0040194580773772765,8.431818181818182,654
CC,hmm_uniform_start,mix=0.5;strength=4;alpha=1,task,215692,0.6018164790534651,0.35577497577524114,14,215678,148,819,0.0006862081436215099,0.003797327497473085,5.533783783783784,671
CC,hmm_uniform_start,mix=0.5;strength=4;alpha=1,social,184616,0.5848897170342765,0.30935185896555334,14,184602,88,501,0.00047670122750566085,0.0027139467611401826,5.693181818181818,413
CC,hmm_uniform_start,mix=0.75;strength=0.25;alpha=1,task,215692,0.5911623982345195,0.3432762123866874,14,215678,148,1853,0.0006862081436215099,0.008591511419801742,12.52027027027027,1705
CC,hmm_uniform_start,mix=0.75;strength=0.25;alpha=1,social,184616,0.5783355722147593,0.3023193321733189,14,184602,88,1377,0.00047670122750566085,0.007459290798582897,15.647727272727273,1289
CC,hmm_uniform_start,mix=0.75;strength=0.5;alpha=1,task,215692,0.5925486341635294,0.34490825328153785,14,215678,148,1587,0.0006862081436215099,0.007358191377887406,10.722972972972974,1439
CC,hmm_uniform_start,mix=0.75;strength=0.5;alpha=1,social,184616,0.5793809853967153,0.30320937489322614,14,184602,88,1114,0.00047670122750566085,0.006034604175469388,12.659090909090908,1026
CC,hmm_uniform_start,mix=0.75;strength=1;alpha=1,task,215692,0.5949548430168945,0.34755502402703625,14,215678,148,1242,0.0006862081436215099,0.005758584556607535,8.391891891891891,1094
CC,hmm_uniform_start,mix=0.75;strength=1;alpha=1,social,184616,0.5799064003119989,0.3025261382967553,14,184602,88,838,0.00047670122750566085,0.0045394957801107244,9.522727272727273,750
CC,hmm_uniform_start,mix=0.75;strength=2;alpha=1,task,215692,0.6008335960536321,0.35533086170385597,14,215678,148,890,0.0006862081436215099,0.004126521944750971,6.013513513513513,742
CC,hmm_uniform_start,mix=0.75;strength=2;alpha=1,social,184616,0.5817913940286866,0.3046671809271003,14,184602,88,600,0.00047670122750566085,0.003250235642084051,6.818181818181818,512
CC,hmm_uniform_start,mix=0.75;strength=4;alpha=1,task,215692,0.608182037349554,0.36417043749915984,14,215678,148,610,0.0006862081436215099,0.00282829032168325,4.121621621621622,462
CC,hmm_uniform_start,mix=0.75;strength=4;alpha=1,social,184616,0.5905176149412835,0.31736293190268783,14,184602,88,404,0.00047670122750566085,0.002188491999003261,4.590909090909091,316
CC,hmm_uniform_start,mix=1;strength=0.25;alpha=1,task,215692,0.5950939302338519,0.34834965941352586,14,215678,148,1329,0.0006862081436215099,0.00616196366806072,8.97972972972973,1181
CC,hmm_uniform_start,mix=1;strength=0.25;alpha=1,social,184616,0.5811197296009013,0.30524760478021556,14,184602,88,924,0.00047670122750566085,0.0050053628888094386,10.5,836
CC,hmm_uniform_start,mix=1;strength=0.5;alpha=1,task,215692,0.5978988557758285,0.35163224726013187,14,215678,148,1010,0.0006862081436215099,0.004682906926065709,6.824324324324325,862
CC,hmm_uniform_start,mix=1;strength=0.5;alpha=1,social,184616,0.5811738960870131,0.3040117931598728,14,184602,88,652,0.00047670122750566085,0.0035319227310646687,7.409090909090909,564
CC,hmm_uniform_start,mix=1;strength=1;alpha=1,task,215692,0.6047883092557906,0.3601972593769708,14,215678,148,696,0.0006862081436215099,0.0032270328916254786,4.702702702702703,548
CC,hmm_uniform_start,mix=1;strength=1;alpha=1,social,184616,0.5875167916106946,0.3133522317835058,14,184602,88,443,0.00047670122750566085,0.0023997573157387244,5.034090909090909,355
CC,hmm_uniform_start,mix=1;strength=2;alpha=1,task,215692,0.6117612150659273,0.3683342133415333,14,215678,148,454,0.0006862081436215099,0.002104989845974091,3.0675675675675675,306
CC,hmm_uniform_start,mix=1;strength=2;alpha=1,social,184616,0.595782597391342,0.3236928324675214,14,184602,88,287,0.00047670122750566085,0.001554696048796871,3.2613636363636362,199
CC,hmm_uniform_start,mix=1;strength=4;alpha=1,task,215692,0.6205886171021642,0.3785955735861297,14,215678,148,298,0.0006862081436215099,0.001381689370264932,2.0135135135135136,150
CC,hmm_uniform_start,mix=1;strength=4;alpha=1,social,184616,0.5991517528274906,0.3232422251049179,14,184602,88,185,0.00047670122750566085,0.0010021559896425825,2.102272727272727,97
CC,baseline,none,mean,400308,0.5836747739410928,0.3223310305886096,28,400280,236,7095,0.0005895872888977715,0.017725092435295294,30.0635593220339,6859
CC,hmm_uniform_start,mix=0.25;strength=0.25;alpha=1,mean,400308,0.5844859132283442,0.32299814613730216,28,400280,236,4064,0.0005895872888977715,0.010152892974917558,17.220338983050848,3828
CC,hmm_uniform_start,mix=0.25;strength=0.5;alpha=1,mean,400308,0.58487730845594,0.32314392394192837,28,400280,236,3532,0.0005895872888977715,0.008823823323673428,14.966101694915254,3296
CC,hmm_uniform_start,mix=0.25;strength=1;alpha=1,mean,400308,0.5849039783911177,0.3227966103827258,28,400280,236,2993,0.0005895872888977715,0.007477265913860298,12.682203389830509,2757
