domain,mode,param,head,class,support,predicted,precision,recall,f1,true_positive,false_positive,false_negative
CR,logit_mean,5,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,logit_mean,5,social,4,0,0,nan,nan,nan,0,0,0
CR,prob_mean,5,task,0,47407,43260,0.9159731853906611,0.8358470268103867,0.8740776688320998,39625,3635,7782
CR,prob_mean,5,task,1,4384,1067,0.15370196813495782,0.037408759124087594,0.0601724454228582,164,903,4220
CR,prob_mean,5,task,2,1298,4128,0.3054748062015504,0.9714946070878274,0.4647991153704386,1261,2867,37
CR,prob_mean,5,task,3,12257,16891,0.6433011663015807,0.8865138288325038,0.7455743104158091,10866,6025,1391
CR,prob_mean,5,social,0,954,10466,0.05656411236384483,0.6205450733752621,0.10367775831873906,592,9874,362
CR,prob_mean,5,social,1,3077,5957,0.5079738123216384,0.9834254143646409,0.6699136595085233,3026,2931,51
CR,prob_mean,5,social,2,11812,872,0.8818807339449541,0.0651032847951236,0.12125512456638285,769,103,11043
CR,prob_mean,5,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,prob_mean,5,social,4,0,0,nan,nan,nan,0,0,0
CR,label_majority,5,task,0,47407,43246,0.9160616010729316,0.8356571814289029,0.8740140977132582,39616,3630,7791
CR,label_majority,5,task,1,4384,1079,0.15755329008341057,0.038777372262773724,0.0622368661907377,170,909,4214
CR,label_majority,5,task,2,1298,4118,0.30645944633317146,0.9722650231124808,0.4660265878877401,1262,2856,36
CR,label_majority,5,task,3,12257,16903,0.6430811098621546,0.8868401729623888,0.7455418381344306,10870,6033,1387
CR,label_majority,5,social,0,954,10458,0.05641614075349015,0.6184486373165619,0.1033999298983526,590,9868,364
CR,label_majority,5,social,1,3077,5959,0.5078033227051518,0.9834254143646409,0.6697653829127932,3026,2933,51
CR,label_majority,5,social,2,11812,878,0.878132118451025,0.0652726041313918,0.12151300236406617,771,107,11041
CR,label_majority,5,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,label_majority,5,social,4,0,0,nan,nan,nan,0,0,0
CR,logit_mean,9,task,0,47407,43299,0.9158641077161135,0.8365009386799418,0.8743853769320662,39656,3643,7751
CR,logit_mean,9,task,1,4384,1057,0.14947965941343425,0.03604014598540146,0.05807755927219261,158,899,4226
CR,logit_mean,9,task,2,1298,4117,0.3075054651445227,0.975346687211094,0.46759002770083097,1266,2851,32
CR,logit_mean,9,task,3,12257,16873,0.6447578972322645,0.88757444725463,0.7469275660830759,10879,5994,1378
CR,logit_mean,9,social,0,954,10479,0.05658936921461972,0.6215932914046122,0.10373480276392898,593,9886,361
CR,logit_mean,9,social,1,3077,5951,0.5089900856998824,0.9844003899902503,0.6710234824988923,3029,2922,48
CR,logit_mean,9,social,2,11812,865,0.8867052023121387,0.0649339654588554,0.12100654729036836,767,98,11045
CR,logit_mean,9,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,logit_mean,9,social,4,0,0,nan,nan,nan,0,0,0
CR,prob_mean,9,task,0,47407,43292,0.9158967014690936,0.8363954690235619,0.8743426057619158,39651,3641,7756
