domain,mode,param,head,n_frames,accuracy,kappa,n_sequences,n_transitions,true_flips,pred_flips,true_flip_rate,pred_flip_rate,flip_rate_ratio,excess_flips
CR,logit_ema,0.4,task,65346,0.794601046735837,0.5618284148614291,5,65341,25,500,0.00038260816332777274,0.007652163266555455,20.0,475
CR,logit_ema,0.4,social,17295,0.2535993061578491,0.1431590488606515,4,17291,6,157,0.0003470013301717657,0.009079868139494535,26.166666666666668,151
CR,logit_ema,0.6,task,65346,0.7944939246472623,0.5618005659376417,5,65341,25,555,0.00038260816332777274,0.008493901225876555,22.2,530
CR,logit_ema,0.6,social,17295,0.2535993061578491,0.14289586486248831,4,17291,6,167,0.0003470013301717657,0.009658203689780811,27.833333333333332,161
CR,hysteresis,0.25,task,65346,0.8004162458298901,0.5714543236163591,5,65341,25,336,0.00038260816332777274,0.005142253715125266,13.44,311
CR,hysteresis,0.25,social,17295,0.2527898236484533,0.14266330541407876,4,17291,6,117,0.0003470013301717657,0.00676652593834943,19.5,111
CR,hysteresis,0.5,task,65346,0.8029259633336394,0.5741266979217761,5,65341,25,221,0.00038260816332777274,0.0033822561638175114,8.84,196
CR,hysteresis,0.5,social,17295,0.2474703671581382,0.14099867250669235,4,17291,6,92,0.0003470013301717657,0.00532068706263374,15.333333333333334,86
CR,hysteresis,1.0,task,65346,0.8309460410736694,0.6203963952741152,5,65341,25,103,0.00038260816332777274,0.0015763456329104238,4.12,78
CR,hysteresis,1.0,social,17295,0.2291991905174906,0.13228342929056688,4,17291,6,36,0.0003470013301717657,0.002082007981030594,6.0,30
CR,baseline,none,mean,82641,0.5238689328927829,0.35198521500583824,9,82632,31,835,0.0003751573240391132,0.010105044050730951,26.93548387096774,804
CR,hysteresis,0.25,mean,82641,0.5266030347391717,0.3570588145152189,9,82632,31,453,0.0003751573240391132,0.005482137670636073,14.612903225806452,422
CR,hysteresis,0.5,mean,82641,0.5251981652458888,0.3575626852142342,9,82632,31,313,0.0003751573240391132,0.003787878787878788,10.096774193548388,282
CR,hysteresis,1.0,mean,82641,0.53007261579558,0.37633991228234104,9,82632,31,139,0.0003751573240391132,0.0016821570335947332,4.483870967741935,108
CR,label_majority,121,mean,82641,0.5311976087578539,0.37272651307177684,9,82632,31,149,0.0003751573240391132,0.0018031755252202538,4.806451612903226,118
CR,label_majority,15,mean,82641,0.5253873748940492,0.3546265574638736,9,82632,31,517,0.0003751573240391132,0.006256656017039404,16.677419354838708,486
CR,label_majority,3,mean,82641,0.5239990097146237,0.3521802151697672,9,82632,31,708,0.0003751573240391132,0.008568109207086843,22.838709677419356,677
CR,label_majority,31,mean,82641,0.5265826057565507,0.3576527246494755,9,82632,31,389,0.0003751573240391132,0.004707619324232743,12.548387096774194,358
CR,label_majority,5,mean,82641,0.5240831770699322,0.35232633511055556,9,82632,31,659,0.0003751573240391132,0.007975118598121793,21.258064516129032,628
CR,label_majority,61,mean,82641,0.5279085943184971,0.36380687131629896,9,82632,31,242,0.0003751573240391132,0.0029286474973375934,7.806451612903226,211
CR,label_majority,9,mean,82641,0.5240959173118878,0.3526283936312551,9,82632,31,590,0.0003751573240391132,0.0071400910059057025,19.032258064516128,559
CR,logit_ema,0.15,mean,82641,0.5252188915317912,0.35552172333732157,9,82632,31,529,0.0003751573240391132,0.006401878206990028,17.06451612903226,498
CR,logit_ema,0.25,mean,82641,0.5248296392471549,0.3537915489354657,9,82632,31,603,0.0003751573240391132,0.007297415045018879,19.451612903225808,572
CR,logit_ema,0.4,mean,82641,0.524100176446843,0.35249373186104027,9,82632,31,657,0.0003751573240391132,0.007950914899796688,21.193548387096776,626
CR,logit_ema,0.6,mean,82641,0.5240466154025557,0.352348215400065,9,82632,31,722,0.0003751573240391132,0.008737535095362571,23.29032258064516,691
CR,logit_mean,121,mean,82641,0.5328919998845827,0.37571910632367433,9,82632,31,150,0.0003751573240391132,0.0018152773743828057,4.838709677419355,119
CR,logit_mean,15,mean,82641,0.5251245840109924,0.35492102913199697,9,82632,31,530,0.0003751573240391132,0.0064139800561525805,17.096774193548388,499
CR,logit_mean,3,mean,82641,0.5238808064425833,0.35223159526429193,9,82632,31,714,0.0003751573240391132,0.008640720302062156,23.032258064516128,683
CR,logit_mean,31,mean,82641,0.5277880882732728,0.3608388234179375,9,82632,31,373,0.0003751573240391132,0.00451398973763191,12.03225806451613,342
CR,logit_mean,5,mean,82641,0.524077221713577,0.35241059765310284,9,82632,31,658,0.0003751573240391132,0.007963016748959242,21.225806451612904,627
CR,logit_mean,61,mean,82641,0.5294006891436973,0.36636706323198265,9,82632,31,239,0.0003751573240391132,0.002892341949849937,7.709677419354839,208
CR,logit_mean,9,mean,82641,0.5244547119371435,0.35309821826746457,9,82632,31,609,0.0003751573240391132,0.007370026139994191,19.64516129032258,578
CR,prob_mean,121,mean,82641,0.5323274050262676,0.37539190939945294,9,82632,31,149,0.0003751573240391132,0.0018031755252202538,4.806451612903226,118
CR,prob_mean,15,mean,82641,0.5250599789461496,0.3547700339193432,9,82632,31,525,0.0003751573240391132,0.0063534708103398195,16.93548387096774,494
CR,prob_mean,3,mean,82641,0.5238212900419408,0.35216282178179037,9,82632,31,712,0.0003751573240391132,0.008616516603737051,22.967741935483872,681
CR,prob_mean,31,mean,82641,0.5274862842980148,0.3602069301753608,9,82632,31,371,0.0003751573240391132,0.004489786039306806,11.96774193548387,340
CR,prob_mean,5,mean,82641,0.5240678739144217,0.35235568105419157,9,82632,31,655,0.0003751573240391132,0.007926711201471585,21.129032258064516,624
CR,prob_mean,61,mean,82641,0.5284076059310836,0.3653188330750318,9,82632,31,236,0.0003751573240391132,0.002856036402362281,7.612903225806452,205
CR,prob_mean,9,mean,82641,0.5245261390504967,0.3531393284445829,9,82632,31,605,0.0003751573240391132,0.007321618743343983,19.516129032258064,574
