dataset,session_id,role,frame_idx,time_seconds,session_phase_decile,gate
noxi,069,expert,16875,675.0,3,0.46584537625312805
noxi,069,expert,17125,685.0,3,0.5772287249565125
noxi,069,novice,17000,680.0,3,0.6930552124977112
noxi,069,novice,17250,690.0,3,0.8141148090362549
noxi,069,expert,17000,680.0,3,0.4787862002849579
noxi,069,expert,17250,690.0,3,0.3652357757091522
noxi,069,novice,17125,685.0,3,0.6433252692222595
noxi,069,novice,17375,695.0,3,0.7632074356079102
noxi,069,expert,17125,685.0,3,0.4504775404930115
noxi,069,expert,17375,695.0,3,0.330797016620636
noxi,069,novice,17250,690.0,3,0.7201763391494751
noxi,069,novice,17500,700.0,3,0.7758600115776062
noxi,069,expert,17250,690.0,3,0.45827797055244446
noxi,069,expert,17500,700.0,3,0.40080150961875916
noxi,069,novice,17375,695.0,3,0.6644299626350403
noxi,069,novice,17625,705.0,3,0.8050879240036011
noxi,069,expert,17375,695.0,3,0.4844626784324646
noxi,069,expert,17625,705.0,3,0.31458577513694763
noxi,069,novice,17500,700.0,3,0.6886948943138123
noxi,069,novice,17750,710.0,3,0.7845594882965088
noxi,069,expert,17500,700.0,3,0.5196183323860168
noxi,069,expert,17750,710.0,3,0.34074708819389343
noxi,069,novice,17625,705.0,3,0.6823402643203735
noxi,069,novice,17875,715.0,3,0.7682570815086365
noxi,069,expert,17625,705.0,3,0.49843326210975647
noxi,069,expert,17875,715.0,3,0.39278116822242737
noxi,069,novice,17750,710.0,3,0.6510694026947021
noxi,069,novice,18000,720.0,3,0.7992056608200073
noxi,069,expert,17750,710.0,3,0.46311235427856445
noxi,069,expert,18000,720.0,3,0.4012773334980011
noxi,069,novice,17875,715.0,3,0.6822465062141418
noxi,069,novice,18125,725.0,3,0.7955740690231323
noxi,069,expert,17875,715.0,3,0.5064619779586792
noxi,069,expert,18125,725.0,3,0.38016676902770996
noxi,069,novice,18000,720.0,3,0.6800661087036133
noxi,069,novice,18250,730.0,3,0.7699599862098694
noxi,069,expert,18000,720.0,3,0.53641676902771
noxi,069,expert,18250,730.0,3,0.4274778366088867
noxi,069,novice,18125,725.0,3,0.6609193682670593
noxi,069,novice,18375,735.0,3,0.5695545673370361
noxi,069,expert,18125,725.0,3,0.47883835434913635
noxi,069,expert,18375,735.0,3,0.4953928589820862
noxi,069,novice,18250,730.0,3,0.6775144934654236
noxi,069,novice,18500,740.0,3,0.5155128836631775
noxi,069,expert,18250,730.0,3,0.4779568910598755
noxi,069,expert,18500,740.0,3,0.6044142246246338
noxi,069,novice,18375,735.0,3,0.6023814082145691
noxi,069,novice,18625,745.0,3,0.584394097328186
noxi,069,expert,18375,735.0,3,0.4954364001750946
noxi,069,expert,18625,745.0,3,0.5067582130432129
noxi,069,novice,18500,740.0,3,0.6108799576759338
noxi,069,novice,18750,750.0,3,0.5640308260917664
noxi,069,expert,18500,740.0,3,0.505449116230011
noxi,069,expert,18750,750.0,3,0.552863597869873
noxi,069,novice,18625,745.0,3,0.6841232180595398
noxi,069,novice,18875,755.0,3,0.544441282749176
noxi,069,expert,18625,745.0,3,0.5555493831634521
noxi,069,expert,18875,755.0,3,0.4515266418457031
noxi,069,novice,18750,750.0,3,0.6134252548217773
noxi,069,novice,19000,760.0,3,0.6985864043235779
noxi,069,expert,18750,750.0,3,0.4836735725402832
noxi,069,expert,19000,760.0,3,0.3702472150325775
noxi,069,novice,18875,755.0,3,0.6360583305358887
noxi,069,novice,19125,765.0,3,0.7387695908546448
noxi,069,expert,18875,755.0,3,0.44571244716644287
noxi,069,expert,19125,765.0,3,0.4206005036830902
noxi,069,novice,19000,760.0,3,0.6417604088783264
noxi,069,novice,19250,770.0,4,0.8147750496864319
noxi,069,expert,19000,760.0,3,0.48113930225372314
noxi,069,expert,19250,770.0,4,0.3729230463504791
noxi,069,novice,19125,765.0,3,0.6526011824607849
noxi,069,novice,19375,775.0,4,0.7932037711143494
noxi,069,expert,19125,765.0,3,0.485943078994751
noxi,069,expert,19375,775.0,4,0.4297173023223877
noxi,069,novice,19250,770.0,4,0.694719135761261
noxi,069,novice,19500,780.0,4,0.7853691577911377
noxi,069,expert,19250,770.0,4,0.5009306073188782
noxi,069,expert,19500,780.0,4,0.3545283377170563
noxi,069,novice,19375,775.0,4,0.7068527936935425
noxi,069,novice,19625,785.0,4,0.7656457424163818
noxi,069,expert,19375,775.0,4,0.5027946829795837
noxi,069,expert,19625,785.0,4,0.46336624026298523
noxi,069,novice,19500,780.0,4,0.7217682600021362
noxi,069,novice,19750,790.0,4,0.6100574731826782
noxi,069,expert,19500,780.0,4,0.5126115679740906
noxi,069,expert,19750,790.0,4,0.38476791977882385
noxi,069,novice,19625,785.0,4,0.6909831166267395
noxi,069,novice,19875,795.0,4,0.5848643183708191
noxi,069,expert,19625,785.0,4,0.5580059289932251
noxi,069,expert,19875,795.0,4,0.6160468459129333
noxi,069,novice,19750,790.0,4,0.6481929421424866
noxi,069,novice,20000,800.0,4,0.7241230607032776
noxi,069,expert,19750,790.0,4,0.4638187885284424
noxi,069,expert,20000,800.0,4,0.5159652829170227
noxi,069,novice,19875,795.0,4,0.6587515473365784
noxi,069,novice,20125,805.0,4,0.7665481567382812
noxi,069,expert,19875,795.0,4,0.5207455158233643
noxi,069,expert,20125,805.0,4,0.4083578586578369
noxi,069,novice,20000,800.0,4,0.6267809867858887
noxi,069,novice,20250,810.0,4,0.8241629004478455
noxi,069,expert,20000,800.0,4,0.4517092704772949
noxi,069,expert,20250,810.0,4,0.3859289586544037
noxi,069,novice,20125,805.0,4,0.6780389547348022
noxi,069,novice,20375,815.0,4,0.7886524200439453
noxi,069,expert,20125,805.0,4,0.45228004455566406
noxi,069,expert,20375,815.0,4,0.36697202920913696
noxi,069,novice,20250,810.0,4,0.7019625902175903
noxi,069,novice,20500,820.0,4,0.6441273093223572
noxi,069,expert,20250,810.0,4,0.47214746475219727
noxi,069,expert,20500,820.0,4,0.4363960027694702
noxi,069,novice,20375,815.0,4,0.689520537853241
noxi,069,novice,20625,825.0,4,0.7974039912223816
noxi,069,expert,20375,815.0,4,0.5102445483207703
noxi,069,expert,20625,825.0,4,0.42208200693130493
noxi,069,novice,20500,820.0,4,0.5973920822143555
noxi,069,novice,20750,830.0,4,0.76978999376297
noxi,069,expert,20500,820.0,4,0.4857117831707001
noxi,069,expert,20750,830.0,4,0.3559127151966095
noxi,069,novice,20625,825.0,4,0.6721788048744202
noxi,069,novice,20875,835.0,4,0.7954016327857971
noxi,069,expert,20625,825.0,4,0.5233242511749268
noxi,069,expert,20875,835.0,4,0.30969369411468506
noxi,069,novice,20750,830.0,4,0.6883164644241333
noxi,069,novice,21000,840.0,4,0.7804426550865173
noxi,069,expert,20750,830.0,4,0.466163694858551
noxi,069,expert,21000,840.0,4,0.36082014441490173
noxi,069,novice,20875,835.0,4,0.6834714412689209
noxi,069,novice,21125,845.0,4,0.7941516637802124
noxi,069,expert,20875,835.0,4,0.4920344054698944
noxi,069,expert,21125,845.0,4,0.2854459285736084
noxi,069,novice,21000,840.0,4,0.6757519245147705
noxi,069,novice,21250,850.0,4,0.8183422088623047
noxi,069,expert,21000,840.0,4,0.498870849609375
noxi,069,expert,21250,850.0,4,0.39764532446861267
noxi,069,novice,21125,845.0,4,0.698175847530365
noxi,069,novice,21375,855.0,4,0.8346400260925293
noxi,069,expert,21125,845.0,4,0.4714447557926178
noxi,069,expert,21375,855.0,4,0.39457836747169495
noxi,069,novice,21250,850.0,4,0.7197214961051941
noxi,069,novice,21500,860.0,4,0.8018915057182312
noxi,069,expert,21250,850.0,4,0.5221127271652222
noxi,069,expert,21500,860.0,4,0.39044076204299927
noxi,069,novice,21375,855.0,4,0.7250717878341675
noxi,069,novice,21625,865.0,4,0.8375523090362549
noxi,069,expert,21375,855.0,4,0.4824312925338745
noxi,069,expert,21625,865.0,4,0.3009221851825714
noxi,069,novice,21500,860.0,4,0.7083126902580261
noxi,069,novice,21750,870.0,4,0.76938796043396
noxi,069,expert,21500,860.0,4,0.5193784236907959
noxi,069,expert,21750,870.0,4,0.3840274214744568
noxi,069,novice,21625,865.0,4,0.7086873650550842
noxi,069,novice,21875,875.0,4,0.6406438946723938
noxi,069,expert,21625,865.0,4,0.44540849328041077
noxi,069,expert,21875,875.0,4,0.41368263959884644
noxi,069,novice,21750,870.0,4,0.6854932904243469
noxi,069,novice,22000,880.0,4,0.7783013582229614
noxi,069,expert,21750,870.0,4,0.46330326795578003
noxi,069,expert,22000,880.0,4,0.3014180660247803
noxi,069,novice,21875,875.0,4,0.6814088821411133
noxi,069,novice,22125,885.0,4,0.8232933282852173
noxi,069,expert,21875,875.0,4,0.4868563115596771
noxi,069,expert,22125,885.0,4,0.3722688853740692
noxi,069,novice,22000,880.0,4,0.682942807674408
noxi,069,novice,22250,890.0,4,0.7930833697319031
noxi,069,expert,22000,880.0,4,0.4928164780139923
noxi,069,expert,22250,890.0,4,0.33545729517936707
noxi,069,novice,22125,885.0,4,0.7048777341842651
noxi,069,novice,22375,895.0,4,0.8307415246963501
noxi,069,expert,22125,885.0,4,0.5129601955413818
noxi,069,expert,22375,895.0,4,0.35952994227409363
noxi,069,novice,22250,890.0,4,0.6857384443283081
noxi,069,novice,22500,900.0,4,0.742546558380127
noxi,069,expert,22250,890.0,4,0.49733203649520874
noxi,069,expert,22500,900.0,4,0.3077249825000763
noxi,069,novice,22375,895.0,4,0.7014104127883911
noxi,069,novice,22625,905.0,4,0.8224259614944458
noxi,069,expert,22375,895.0,4,0.5136432647705078
noxi,069,expert,22625,905.0,4,0.36399051547050476
noxi,069,novice,22500,900.0,4,0.6693426966667175
noxi,069,novice,22750,910.0,4,0.798568069934845
noxi,069,expert,22500,900.0,4,0.44337692856788635
noxi,069,expert,22750,910.0,4,0.3755244314670563
noxi,069,novice,22625,905.0,4,0.6995301246643066
noxi,069,novice,22875,915.0,4,0.8174459338188171
noxi,069,expert,22625,905.0,4,0.5029072761535645
noxi,069,expert,22875,915.0,4,0.3809676170349121
noxi,069,novice,22750,910.0,4,0.6856895685195923
noxi,069,novice,23000,920.0,4,0.7739310264587402
noxi,069,expert,22750,910.0,4,0.5112273693084717
noxi,069,expert,23000,920.0,4,0.4563440680503845
noxi,069,novice,22875,915.0,4,0.7151206135749817
noxi,069,novice,23125,925.0,4,0.72669917345047
noxi,069,expert,22875,915.0,4,0.4954252541065216
noxi,069,expert,23125,925.0,4,0.3999183773994446
noxi,069,novice,23000,920.0,4,0.676864743232727
noxi,069,novice,23250,930.0,4,0.7817734479904175
noxi,069,expert,23000,920.0,4,0.48972082138061523
noxi,069,expert,23250,930.0,4,0.3594156801700592
noxi,069,novice,23125,925.0,4,0.7626796364784241
noxi,069,novice,23375,935.0,4,0.8205953240394592
noxi,069,expert,23125,925.0,4,0.48485812544822693
noxi,069,expert,23375,935.0,4,0.43293583393096924
noxi,069,novice,23250,930.0,4,0.6858682036399841
noxi,069,novice,23500,940.0,4,0.7775133848190308
noxi,069,expert,23250,930.0,4,0.5229557752609253
noxi,069,expert,23500,940.0,4,0.4681762158870697
noxi,069,novice,23375,935.0,4,0.7008119821548462
noxi,069,novice,23625,945.0,4,0.7723097801208496
noxi,069,expert,23375,935.0,4,0.4971168339252472
noxi,069,expert,23625,945.0,4,0.3811078369617462
noxi,069,novice,23500,940.0,4,0.6681813597679138
noxi,069,novice,23750,950.0,4,0.7905008792877197
noxi,069,expert,23500,940.0,4,0.49630555510520935
noxi,069,expert,23750,950.0,4,0.33675292134284973
noxi,069,novice,23625,945.0,4,0.6679176092147827
noxi,069,novice,23875,955.0,4,0.7956128716468811
noxi,069,expert,23625,945.0,4,0.46729516983032227
noxi,069,expert,23875,955.0,4,0.346722275018692
noxi,069,novice,23750,950.0,4,0.6725910305976868
noxi,069,novice,24000,960.0,5,0.7723473906517029
noxi,069,expert,23750,950.0,4,0.4665336012840271
noxi,069,expert,24000,960.0,5,0.3778510093688965
noxi,069,novice,23875,955.0,4,0.6693864464759827
noxi,069,novice,24125,965.0,5,0.7680416107177734
noxi,069,expert,23875,955.0,4,0.4689750373363495
noxi,069,expert,24125,965.0,5,0.32286351919174194
noxi,069,novice,24000,960.0,5,0.6781603693962097
noxi,069,novice,24250,970.0,5,0.814851701259613
noxi,069,expert,24000,960.0,5,0.49309656023979187
noxi,069,expert,24250,970.0,5,0.2978178858757019
noxi,069,novice,24125,965.0,5,0.6711061000823975
noxi,069,novice,24375,975.0,5,0.8077938556671143
noxi,069,expert,24125,965.0,5,0.45139163732528687
noxi,069,expert,24375,975.0,5,0.3714340627193451
noxi,069,novice,24250,970.0,5,0.7062085866928101
noxi,069,novice,24500,980.0,5,0.8106527328491211
noxi,069,expert,24250,970.0,5,0.4446321427822113
noxi,069,expert,24500,980.0,5,0.30789971351623535
noxi,069,novice,24375,975.0,5,0.715070903301239
noxi,069,novice,24625,985.0,5,0.719714879989624
noxi,069,expert,24375,975.0,5,0.49896228313446045
noxi,069,expert,24625,985.0,5,0.4208320379257202
noxi,069,novice,24500,980.0,5,0.672757089138031
noxi,069,novice,24750,990.0,5,0.7815132141113281
noxi,069,expert,24500,980.0,5,0.44662028551101685
noxi,069,expert,24750,990.0,5,0.4137382209300995
noxi,069,novice,24625,985.0,5,0.6162732243537903
noxi,069,novice,24875,995.0,5,0.8209086060523987
noxi,069,expert,24625,985.0,5,0.5386151075363159
noxi,069,expert,24875,995.0,5,0.31975266337394714
noxi,069,novice,24750,990.0,5,0.7088995575904846
noxi,069,novice,25000,1000.0,5,0.7724316120147705
noxi,069,expert,24750,990.0,5,0.5037703514099121
noxi,069,expert,25000,1000.0,5,0.31939569115638733
noxi,069,novice,24875,995.0,5,0.7131944298744202
noxi,069,novice,25125,1005.0,5,0.8666695356369019
noxi,069,expert,24875,995.0,5,0.46848058700561523
noxi,069,expert,25125,1005.0,5,0.3434447646141052
noxi,069,novice,25000,1000.0,5,0.6567899584770203
noxi,069,novice,25250,1010.0,5,0.6425595283508301
noxi,069,expert,25000,1000.0,5,0.4385632872581482
noxi,069,expert,25250,1010.0,5,0.40998005867004395
noxi,069,novice,25125,1005.0,5,0.8233065009117126
noxi,069,novice,25375,1015.0,5,0.7524769306182861
noxi,069,expert,25125,1005.0,5,0.4919871985912323
noxi,069,expert,25375,1015.0,5,0.4475383162498474
noxi,069,novice,25250,1010.0,5,0.6954951286315918
noxi,069,novice,25500,1020.0,5,0.8178533911705017
noxi,069,expert,25250,1010.0,5,0.4954532980918884
noxi,069,expert,25500,1020.0,5,0.37840938568115234
noxi,069,novice,25375,1015.0,5,0.6151707768440247
noxi,069,novice,25625,1025.0,5,0.7905793190002441
noxi,069,expert,25375,1015.0,5,0.48230886459350586
noxi,069,expert,25625,1025.0,5,0.37860509753227234
noxi,069,novice,25500,1020.0,5,0.6960232257843018
noxi,069,novice,25750,1030.0,5,0.7310370802879333
noxi,069,expert,25500,1020.0,5,0.4673995077610016
noxi,069,expert,25750,1030.0,5,0.4501962661743164
noxi,069,novice,25625,1025.0,5,0.6987605690956116
noxi,069,novice,25875,1035.0,5,0.7953791618347168
noxi,069,expert,25625,1025.0,5,0.5246519446372986
noxi,069,expert,25875,1035.0,5,0.32567495107650757
noxi,069,novice,25750,1030.0,5,0.6454178690910339
noxi,069,novice,26000,1040.0,5,0.7839391827583313
noxi,069,expert,25750,1030.0,5,0.4954271912574768
noxi,069,expert,26000,1040.0,5,0.35267287492752075
noxi,069,novice,25875,1035.0,5,0.7169283032417297
noxi,069,novice,26125,1045.0,5,0.807463526725769
noxi,069,expert,25875,1035.0,5,0.47853589057922363
noxi,069,expert,26125,1045.0,5,0.367947518825531
noxi,069,novice,26000,1040.0,5,0.6711658239364624
noxi,069,novice,26250,1050.0,5,0.8000770807266235
noxi,069,expert,26000,1040.0,5,0.5186854004859924
noxi,069,expert,26250,1050.0,5,0.32845860719680786
noxi,069,novice,26125,1045.0,5,0.7010999917984009
noxi,069,novice,26375,1055.0,5,0.7055277228355408
noxi,069,expert,26125,1045.0,5,0.44760191440582275
noxi,069,expert,26375,1055.0,5,0.5171054601669312
noxi,069,novice,26250,1050.0,5,0.6908724308013916
noxi,069,novice,26500,1060.0,5,0.8047532439231873
noxi,069,expert,26250,1050.0,5,0.4406754970550537
noxi,069,expert,26500,1060.0,5,0.42700791358947754
noxi,069,novice,26375,1055.0,5,0.7210871577262878
noxi,069,novice,26625,1065.0,5,0.7125577926635742
noxi,069,expert,26375,1055.0,5,0.5638912916183472
noxi,069,expert,26625,1065.0,5,0.3990364372730255
noxi,069,novice,26500,1060.0,5,0.6983264684677124
noxi,069,novice,26750,1070.0,5,0.7920556664466858
noxi,069,expert,26500,1060.0,5,0.4969536364078522
noxi,069,expert,26750,1070.0,5,0.39024481177330017
noxi,069,novice,26625,1065.0,5,0.7051562666893005
noxi,069,novice,26875,1075.0,5,0.7255482077598572
noxi,069,expert,26625,1065.0,5,0.48294177651405334
noxi,069,expert,26875,1075.0,5,0.40243932604789734
noxi,069,novice,26750,1070.0,5,0.7012794613838196
noxi,069,novice,27000,1080.0,5,0.7848957180976868
noxi,069,expert,26750,1070.0,5,0.5610470175743103
noxi,069,expert,27000,1080.0,5,0.4111183285713196
noxi,069,novice,26875,1075.0,5,0.6522719264030457
noxi,069,novice,27125,1085.0,5,0.7846181392669678
noxi,069,expert,26875,1075.0,5,0.5304704308509827
noxi,069,expert,27125,1085.0,5,0.339347243309021
noxi,069,novice,27000,1080.0,5,0.678826630115509
noxi,069,novice,27250,1090.0,5,0.7100244760513306
noxi,069,expert,27000,1080.0,5,0.48945826292037964
noxi,069,expert,27250,1090.0,5,0.38258659839630127
noxi,069,novice,27125,1085.0,5,0.6837628483772278
noxi,069,novice,27375,1095.0,5,0.7487543821334839
noxi,069,expert,27125,1085.0,5,0.4571651816368103
noxi,069,expert,27375,1095.0,5,0.26771894097328186
noxi,069,novice,27250,1090.0,5,0.7338334321975708
noxi,069,novice,27500,1100.0,5,0.7621670961380005
noxi,069,expert,27250,1090.0,5,0.5449306964874268
noxi,069,expert,27500,1100.0,5,0.33072951436042786
noxi,069,novice,27375,1095.0,5,0.6678511500358582
noxi,069,novice,27625,1105.0,5,0.7842352390289307
noxi,069,expert,27375,1095.0,5,0.39422303438186646
noxi,069,expert,27625,1105.0,5,0.398827463388443
noxi,069,novice,27500,1100.0,5,0.7012734413146973
noxi,069,novice,27750,1110.0,5,0.7857957482337952
noxi,069,expert,27500,1100.0,5,0.45402276515960693
noxi,069,expert,27750,1110.0,5,0.3485313355922699
noxi,069,novice,27625,1105.0,5,0.7016937732696533
noxi,069,novice,27875,1115.0,5,0.8189706802368164
noxi,069,expert,27625,1105.0,5,0.4776003658771515
noxi,069,expert,27875,1115.0,5,0.35568270087242126
noxi,069,novice,27750,1110.0,5,0.6839807629585266
noxi,069,novice,28000,1120.0,5,0.7828553915023804
noxi,069,expert,27750,1110.0,5,0.4766545295715332
noxi,069,expert,28000,1120.0,5,0.2764222323894501
noxi,069,novice,27875,1115.0,5,0.7119424343109131
noxi,069,novice,28125,1125.0,5,0.7722052931785583
noxi,069,expert,27875,1115.0,5,0.4838976562023163
noxi,069,expert,28125,1125.0,5,0.3889261484146118
noxi,069,novice,28000,1120.0,5,0.6752654910087585
noxi,069,novice,28250,1130.0,5,0.6532696485519409
noxi,069,expert,28000,1120.0,5,0.4454602897167206
noxi,069,expert,28250,1130.0,5,0.32836827635765076
noxi,069,novice,28125,1125.0,5,0.6824437379837036
noxi,069,novice,28375,1135.0,5,0.5973256230354309
noxi,069,expert,28125,1125.0,5,0.408267617225647
noxi,069,expert,28375,1135.0,5,0.4319179356098175
noxi,069,novice,28250,1130.0,5,0.7093068957328796
noxi,069,novice,28500,1140.0,5,0.6911648511886597
noxi,069,expert,28250,1130.0,5,0.5010204315185547
noxi,069,expert,28500,1140.0,5,0.3966798484325409
noxi,069,novice,28375,1135.0,5,0.7201738953590393
noxi,069,novice,28625,1145.0,5,0.7274574041366577
noxi,069,expert,28375,1135.0,5,0.5567425489425659
noxi,069,expert,28625,1145.0,5,0.3933206796646118
noxi,069,novice,28500,1140.0,5,0.7351604700088501
noxi,069,novice,28750,1150.0,6,0.8163415193557739
noxi,069,expert,28500,1140.0,5,0.48828810453414917
noxi,069,expert,28750,1150.0,6,0.47905847430229187
noxi,069,novice,28625,1145.0,5,0.6513018012046814
noxi,069,novice,28875,1155.0,6,0.776092529296875
noxi,069,expert,28625,1145.0,5,0.5450960993766785
noxi,069,expert,28875,1155.0,6,0.35699203610420227
noxi,069,novice,28750,1150.0,6,0.7138039469718933
noxi,069,novice,29000,1160.0,6,0.782597541809082
noxi,069,expert,28750,1150.0,6,0.5207681059837341
noxi,069,expert,29000,1160.0,6,0.37371915578842163
noxi,069,novice,28875,1155.0,6,0.6982309222221375
noxi,069,novice,29125,1165.0,6,0.4239320158958435
noxi,069,expert,28875,1155.0,6,0.5027731657028198
noxi,069,expert,29125,1165.0,6,0.6663004159927368
noxi,069,novice,29000,1160.0,6,0.6978833675384521
noxi,069,novice,29250,1170.0,6,0.6733598709106445
noxi,069,expert,29000,1160.0,6,0.49223119020462036
noxi,069,expert,29250,1170.0,6,0.6074672937393188
noxi,069,novice,29125,1165.0,6,0.6793503761291504
noxi,069,novice,29375,1175.0,6,0.7595494985580444
noxi,069,expert,29125,1165.0,6,0.5714751482009888
noxi,069,expert,29375,1175.0,6,0.3549581468105316
noxi,069,novice,29250,1170.0,6,0.5586313009262085
noxi,069,novice,29500,1180.0,6,0.8330228328704834
noxi,069,expert,29250,1170.0,6,0.5368820428848267
noxi,069,expert,29500,1180.0,6,0.3835332691669464
noxi,069,novice,29375,1175.0,6,0.6801201701164246
noxi,069,novice,29625,1185.0,6,0.7843194603919983
noxi,069,expert,29375,1175.0,6,0.4867885410785675
noxi,069,expert,29625,1185.0,6,0.3957750201225281
noxi,069,novice,29500,1180.0,6,0.6968575119972229
noxi,069,novice,29750,1190.0,6,0.7916474938392639
noxi,069,expert,29500,1180.0,6,0.4922252595424652
noxi,069,expert,29750,1190.0,6,0.33036255836486816
noxi,069,novice,29625,1185.0,6,0.6805228590965271
noxi,069,novice,29875,1195.0,6,0.8153587579727173
noxi,069,expert,29625,1185.0,6,0.5156365036964417
noxi,069,expert,29875,1195.0,6,0.3474295735359192
noxi,069,novice,29750,1190.0,6,0.6703437566757202
noxi,069,novice,30000,1200.0,6,0.7535198926925659
noxi,069,expert,29750,1190.0,6,0.4864056408405304
noxi,069,expert,30000,1200.0,6,0.45978841185569763
noxi,069,novice,29875,1195.0,6,0.6985979676246643
noxi,069,novice,30125,1205.0,6,0.7877126336097717
noxi,069,expert,29875,1195.0,6,0.517996072769165
noxi,069,expert,30125,1205.0,6,0.3579358756542206
noxi,069,novice,30000,1200.0,6,0.6590424180030823
noxi,069,novice,30250,1210.0,6,0.7463908791542053
noxi,069,expert,30000,1200.0,6,0.47243449091911316
noxi,069,expert,30250,1210.0,6,0.3831392228603363
noxi,069,novice,30125,1205.0,6,0.6677089333534241
noxi,069,novice,30375,1215.0,6,0.7989035844802856
noxi,069,expert,30125,1205.0,6,0.5484263896942139
noxi,069,expert,30375,1215.0,6,0.34678366780281067
noxi,069,novice,30250,1210.0,6,0.6916393041610718
noxi,069,novice,30500,1220.0,6,0.7749103307723999
noxi,069,expert,30250,1210.0,6,0.5150288343429565
noxi,069,expert,30500,1220.0,6,0.319104939699173
noxi,069,novice,30375,1215.0,6,0.6973594427108765
noxi,069,novice,30625,1225.0,6,0.7346974015235901
noxi,069,expert,30375,1215.0,6,0.5041753649711609
noxi,069,expert,30625,1225.0,6,0.39859795570373535
noxi,069,novice,30500,1220.0,6,0.6547397375106812
noxi,069,novice,30750,1230.0,6,0.7901065349578857
noxi,069,expert,30500,1220.0,6,0.4815552532672882
noxi,069,expert,30750,1230.0,6,0.3886040449142456
noxi,069,novice,30625,1225.0,6,0.650463879108429
noxi,069,novice,30875,1235.0,6,0.7725996971130371
noxi,069,expert,30625,1225.0,6,0.5098346471786499
noxi,069,expert,30875,1235.0,6,0.37517401576042175
noxi,069,novice,30750,1230.0,6,0.699691116809845
noxi,069,novice,31000,1240.0,6,0.7668449878692627
noxi,069,expert,30750,1230.0,6,0.5192821025848389
noxi,069,expert,31000,1240.0,6,0.33640536665916443
noxi,069,novice,30875,1235.0,6,0.6485089659690857
noxi,069,novice,31125,1245.0,6,0.8212246894836426
noxi,069,expert,30875,1235.0,6,0.4459714889526367
noxi,069,expert,31125,1245.0,6,0.34515541791915894
noxi,069,novice,31000,1240.0,6,0.6588018536567688
noxi,069,novice,31250,1250.0,6,0.7010628581047058
noxi,069,expert,31000,1240.0,6,0.5100943446159363
noxi,069,expert,31250,1250.0,6,0.5451632738113403
noxi,069,novice,31125,1245.0,6,0.7116286158561707
noxi,069,novice,31375,1255.0,6,0.7866792678833008
noxi,069,expert,31125,1245.0,6,0.4505597651004791
noxi,069,expert,31375,1255.0,6,0.44712716341018677
noxi,069,novice,31250,1250.0,6,0.6832705140113831
noxi,069,novice,31500,1260.0,6,0.8633175492286682
noxi,069,expert,31250,1250.0,6,0.5040826201438904
noxi,069,expert,31500,1260.0,6,0.341400682926178
noxi,069,novice,31375,1255.0,6,0.7046563625335693
noxi,069,novice,31625,1265.0,6,0.7922962307929993
noxi,069,expert,31375,1255.0,6,0.5522750020027161
noxi,069,expert,31625,1265.0,6,0.4011770784854889
noxi,069,novice,31500,1260.0,6,0.7959749698638916
noxi,069,novice,31750,1270.0,6,0.7865539193153381
noxi,069,expert,31500,1260.0,6,0.49981337785720825
noxi,069,expert,31750,1270.0,6,0.47864478826522827
noxi,069,novice,31625,1265.0,6,0.6930960416793823
noxi,069,novice,31875,1275.0,6,0.6031400561332703
noxi,069,expert,31625,1265.0,6,0.49876582622528076
noxi,069,expert,31875,1275.0,6,0.46819183230400085
noxi,069,novice,31750,1270.0,6,0.6683624982833862
noxi,069,novice,32000,1280.0,6,0.7986211776733398
noxi,069,expert,31750,1270.0,6,0.49632880091667175
noxi,069,expert,32000,1280.0,6,0.31971314549446106
noxi,069,novice,31875,1275.0,6,0.6701604127883911
noxi,069,novice,32125,1285.0,6,0.731397807598114
noxi,069,expert,31875,1275.0,6,0.5360768437385559
noxi,069,expert,32125,1285.0,6,0.34340667724609375
noxi,069,novice,32000,1280.0,6,0.6908528804779053
noxi,069,novice,32250,1290.0,6,0.7519558072090149
noxi,069,expert,32000,1280.0,6,0.4568389654159546
noxi,069,expert,32250,1290.0,6,0.3877775967121124
noxi,069,novice,32125,1285.0,6,0.6601515412330627
noxi,069,novice,32375,1295.0,6,0.822830319404602
noxi,069,expert,32125,1285.0,6,0.45548054575920105
noxi,069,expert,32375,1295.0,6,0.37479302287101746
noxi,069,novice,32250,1290.0,6,0.668515682220459
noxi,069,novice,32500,1300.0,6,0.7286639213562012
noxi,069,expert,32250,1290.0,6,0.4695192873477936
noxi,069,expert,32500,1300.0,6,0.41452041268348694
noxi,069,novice,32375,1295.0,6,0.7128633260726929
noxi,069,novice,32625,1305.0,6,0.7664682269096375
noxi,069,expert,32375,1295.0,6,0.5462881326675415
noxi,069,expert,32625,1305.0,6,0.3580927550792694
noxi,069,novice,32500,1300.0,6,0.6446225643157959
noxi,069,novice,32750,1310.0,6,0.5627454519271851
noxi,069,expert,32500,1300.0,6,0.5093392133712769
noxi,069,expert,32750,1310.0,6,0.4989062547683716
noxi,069,novice,32625,1305.0,6,0.6872010231018066
noxi,069,novice,32875,1315.0,6,0.8264015316963196
noxi,069,expert,32625,1305.0,6,0.5028072595596313
noxi,069,expert,32875,1315.0,6,0.4468625783920288
noxi,069,novice,32750,1310.0,6,0.6719373464584351
noxi,069,novice,33000,1320.0,6,0.6616946458816528
noxi,069,expert,32750,1310.0,6,0.39389121532440186
