corpus,branch,source_mode,smoother,param,dataset,session_id,n_frames,ccc,mae,rmse,pearson
noxi_j,metadata_head,best_single,ema,0.35,noxij,121,28100,0.6979390862764551,0.06521508277361891,0.09587754333641987,0.7480412065127428
noxi_j,metadata_head,best_single,ema,0.35,noxij,122,31700,0.6769419675293002,0.0643078798405294,0.083035521799091,0.6774695626958557
noxi_j,metadata_head,best_single,ema,0.35,noxij,123,35150,0.587115108395481,0.07584752274450114,0.10440025119217493,0.6609742727923006
noxi_j,metadata_head,best_single,ema,0.35,noxij,124,34400,0.6857050823266819,0.05618625542531118,0.0829577189420608,0.7515335651929497
noxi_j,metadata_head,best_single,ema,0.35,noxij,125,32750,0.6383839738744452,0.0731619336305395,0.09557922658234665,0.6957158823553332
noxi_j,metadata_head,best_single,ema,0.35,noxij,126,30800,0.6028834669439507,0.06936817152532745,0.09441750617083283,0.6260074353091687
noxi_j,metadata_head,best_single,ema,0.35,noxij,143,42050,0.5242310183548462,0.04243884390444024,0.06343052763749879,0.5417546045488866
noxi_j,metadata_head,best_single,ema,0.35,noxij,144,38500,0.5940733100749834,0.04472396508221294,0.06520901692825443,0.7284537358122893
noxi_j,metadata_head,best_single,ema,0.35,noxij,145,54698,0.5080388531431185,0.05926907918333824,0.08517818394839684,0.6688439779276169
noxi_j,metadata_head,best_single,ema,0.35,noxij,146,72600,0.5620425743948957,0.04992660831759854,0.06584523812206532,0.7191445331526276
noxi_j,metadata_head,best_single,ema,0.5,noxij,121,28100,0.6974198551161708,0.06533262264717728,0.09598153822682937,0.7472908911177802
noxi_j,metadata_head,best_single,ema,0.5,noxij,122,31700,0.676079876400343,0.06440400323898963,0.08316715554270919,0.6765972841548155
noxi_j,metadata_head,best_single,ema,0.5,noxij,123,35150,0.5864039552710748,0.0759354067376099,0.10452632832313682,0.6600572199747947
noxi_j,metadata_head,best_single,ema,0.5,noxij,124,34400,0.6846554873776586,0.05631878762161526,0.08312413720513522,0.7500372808266493
noxi_j,metadata_head,best_single,ema,0.5,noxij,125,32750,0.6379031796001763,0.07320800937333659,0.09564930798312413,0.6950724434822415
noxi_j,metadata_head,best_single,ema,0.5,noxij,126,30800,0.6024267472778938,0.06941166262402419,0.09447259366852812,0.6255275849711772
noxi_j,metadata_head,best_single,ema,0.5,noxij,143,42050,0.5242277800785798,0.04251581943399835,0.06345043642746998,0.5418039325804025
noxi_j,metadata_head,best_single,ema,0.5,noxij,144,38500,0.5945356139145755,0.044780664357379714,0.06518718104518313,0.7290717243698575
noxi_j,metadata_head,best_single,ema,0.5,noxij,145,54698,0.5088011917176942,0.05928051472975088,0.08514414708639596,0.6698755481417085
noxi_j,metadata_head,best_single,ema,0.5,noxij,146,72600,0.5620340422739177,0.0499629040264569,0.06587809285834217,0.7190475293105271
noxi_j,metadata_head,best_single,ema,0.7,noxij,121,28100,0.6968918853087944,0.06545444283727296,0.09609132702028328,0.7464955668493402
noxi_j,metadata_head,best_single,ema,0.7,noxij,122,31700,0.6752842616610061,0.0644934577638529,0.08329604686170237,0.6757930455743572
noxi_j,metadata_head,best_single,ema,0.7,noxij,123,35150,0.5857709735209832,0.07602545821763033,0.10464466978273906,0.6592062986310437
noxi_j,metadata_head,best_single,ema,0.7,noxij,124,34400,0.6836431808050445,0.05643531076041224,0.08329453351894671,0.7484719863460203
noxi_j,metadata_head,best_single,ema,0.7,noxij,125,32750,0.6374686619395191,0.07325380930579709,0.09571826663128599,0.6944697988185227
noxi_j,metadata_head,best_single,ema,0.7,noxij,126,30800,0.6019967678550497,0.06946061793441889,0.09453330440654237,0.6250331478410358
noxi_j,metadata_head,best_single,ema,0.7,noxij,143,42050,0.5239411121170301,0.04258865171014095,0.06349900733633705,0.5415954514281248
noxi_j,metadata_head,best_single,ema,0.7,noxij,144,38500,0.5945269066490023,0.044842548132119894,0.06521441290022448,0.7292031703441024
noxi_j,metadata_head,best_single,ema,0.7,noxij,145,54698,0.509149871620071,0.05930718432700636,0.08514640058796046,0.6703794407050214
noxi_j,metadata_head,best_single,ema,0.7,noxij,146,72600,0.561840387870569,0.049999089703224656,0.06592480616982803,0.7187336061335844
noxi_j,metadata_head,best_single,causal_mean,5,noxij,121,28100,0.6978505834163424,0.0652333250019969,0.09591028339502093,0.7477874409148136
noxi_j,metadata_head,best_single,causal_mean,5,noxij,122,31700,0.6768811263879118,0.06434288238151906,0.08306691946813506,0.677409199784714
noxi_j,metadata_head,best_single,causal_mean,5,noxij,123,35150,0.5871758683548315,0.07587630030019636,0.10440783494563129,0.6609490171724641
noxi_j,metadata_head,best_single,causal_mean,5,noxij,124,34400,0.6857475234194905,0.05621080782787167,0.08295819524660743,0.7515025336439126
noxi_j,metadata_head,best_single,causal_mean,5,noxij,125,32750,0.63829589352284,0.07318480384370299,0.09562011508681076,0.6954740332493692
noxi_j,metadata_head,best_single,causal_mean,5,noxij,126,30800,0.6027386478882876,0.06941780649037685,0.09447144422858003,0.6256795487128779
noxi_j,metadata_head,best_single,causal_mean,5,noxij,143,42050,0.5232814049375761,0.04250230291844288,0.06353110082598543,0.5408989458184947
noxi_j,metadata_head,best_single,causal_mean,5,noxij,144,38500,0.5928187337580425,0.04480805956309104,0.06533828085036318,0.7271261037873453
noxi_j,metadata_head,best_single,causal_mean,5,noxij,145,54698,0.5069244652979841,0.059329098350841075,0.08530460487771284,0.6674918154684627
noxi_j,metadata_head,best_single,causal_mean,5,noxij,146,72600,0.5611139491823407,0.04996391046186439,0.0659411788945115,0.7179641393353883
noxi_j,metadata_head,best_single,causal_mean,12,noxij,121,28100,0.6986611493377481,0.06503292070215334,0.09578370045288699,0.7486614516062813
noxi_j,metadata_head,best_single,causal_mean,12,noxij,122,31700,0.6785995793568511,0.06419938625671624,0.08285416420922709,0.6791534661899232
noxi_j,metadata_head,best_single,causal_mean,12,noxij,123,35150,0.5889381688571458,0.07575620337762881,0.10414093258280346,0.6629503945791311
noxi_j,metadata_head,best_single,causal_mean,12,noxij,124,34400,0.6878041333323466,0.05591884448394945,0.08265922405829927,0.7540868412624255
